Company,Username,Total reviews,Location,Date,Content,Rating
thegreencompany.online,Victoria Sykes,4.4K reviews,GB,"May 2, 2023","I switched to these sheets a few months…I switched to these sheets a few months ago to try and reduce my plastic waste and think they’re great. As well as reducing plastic waste, they are perfect to take with you when travelling as they take up so little space, and additionally they don’t aggravate my daughter’s skin - for years every time I would change laundry products her eczema would flare up. Would totally recommend them!Date of experience: May 02, 2023",5
thegreencompany.online,Theresa,5 reviews,GB,"Aug 31, 2023","Love, love, loveI love the Green Company laundry detergent sheets, so much so I have been giving my family samples to try for themselves. They soap up well, much better than others I have tried, and what’s not to like doing away with bulky plastic containers which are so harmful to the environment. They arrive in a sleek cardboard recyclable envelope. They are just brilliant. Hats off to the Green Company.Date of experience: August 31, 2023",5
thegreencompany.online, L Bancroft,9 reviews,GB,"Aug 21, 2023","Love these laundry sheets!Excellent product, have tried unscented and lavender scented laundry sheets. Very pleased with cleaning results, fabric softener is not needed and laundry smells fresh and clean. Love that the packaging is recyclable and takes up so little space. Will not be going back to my old laundry productsDate of experience: July 30, 2023",5
thegreencompany.online,Izzy xx,30 reviews,GB,"Feb 28, 2024","Favourite laundry sheets!I LOVE !!! The green company. I’ve been using the laundry sheets and they’re just wonderful. They don’t irritate sensitive skin, then smell good, they clean clothes really well (even on a cold wash!). The cherry on top is how fast the shipping is! Will never go back <3Would 100000% recommend Date of experience: February 28, 2024",5
thegreencompany.online,Kw,17 reviews,GB,"Aug 31, 2023","Conplete convert to detergent sheets.I bought the laundry detergent sheets mainly for travelling and student son. Am now a complete convert and will never buy bulky liquid detergent again. Cheaper, greener, easier to store and every bit as effective. I keep giving away sheets to convert others. Delivered quickly in cardboard packaging.Date of experience: August 14, 2023",5
thegreencompany.online,Jackie Usher,5 reviews,GB,"May 18, 2023","5 Stars for great product & serviceAs I’m trying to reduce my carbon footprint and make better choices, I tried these washing sheets and am so pleased with them. No issues with quality of washing results, smells great, extra room now in cupboards as no bulky plastic washing liquid bottles. I registered for the subscription option and they emailed me ahead of the second dispatch to give me time to suspend, change or stop the order, so true to their word as per website.Date of experience: May 01, 2023",5
thegreencompany.online,Susan Hillier,2 reviews,GB,"Aug 15, 2023","What's not to like! …I decided to try the Green companies laundry sheets after seeing them on Facebook. They were offering a trial pack of 6 in either non bio or fragrant for 95p postage, what's not to like! I was a little dubious wondering how a little sheet could do a big wash and I put in 2 as advised for a big wash. I was so pleased with the results, a really clean fresh smelling wash. I will be ordering these little beauties once I've used up my bulky fabric softener and detergent. They come in a small pack so more room in your cupboard plus the container is bio degradable!!Date of experience: August 13, 2023",5
thegreencompany.online,lynne,5 reviews,GB,"Jan 28, 2023","Brilliant Laundry sheets!Brilliant Laundry sheets!Been doing building work so get grubby but everything washes beautifully and has a subtle clean and fresh scent. No extra conditioner needed so cost savings plus our septic tank is also happy as no nasty chemicals.It’s a win win!Date of experience: January 28, 2023",5
thegreencompany.online,Susan,7 reviews,GB,"Jan 31, 2023","I'm very pleased, so I've taken out a subscription.I ordered the lavender scented laundry sheets a few months ago, not only to save having to sending detergent bottles to recycling, but also to reduce the space taken up with storing enormous plastic bottles. I'm very pleased with how the laundry sheets are performing, they have had to tackle some tough stains lately and have seen most of them off. I've taken out a subscription.Date of experience: November 01, 2022",5
thegreencompany.online,SK,5 reviews,GB,"Nov 4, 2023","Was skeptical but really impressedWas skeptical but really impressed! Was worried as I have eczema and a toddler so as much as I wanted to be eco friendly was worried it wouldn’t work as well as haven’t had a good experience when I tried Ecover products before. But really impressed, worked really well on white shirts, as well as stains and toddler dirt (paint and mud related nursery activities). Also smells great! Have now fully switched.As an aside the customer services are also really responsive and helpful.Date of experience: October 20, 2023",5
thegreencompany.online,Carol and Glen ,6 reviews,GB,"Apr 12, 2023","Green Company Eco Laundry sheets DO…Green Company Eco Laundry sheets DO clean my washing at low temperatues. Both scented kinds,  linen and lavender, have a subtle scent so no overpowering scented smells after washing. Can use for hand washing also. Easy to use and can set up a flexible regular delivery through the post making reordering very simple and adaptable for ongoing supply.  Very helpful with any enquiries I had.Date of experience: March 22, 2023",5
thegreencompany.online,Natasha Soliar ,22 reviews,GB,"Oct 11, 2023","Good to try 4 washes for just 95p. Great product & serviceI've wanted to try laundry sheets for a while so seeing The Green Company offer a sample for just 95p postage was a no-brainer to me. I expected one or two sheets for one or two washes but received two sheet which is four full loads which is very generous.I'm really happy with the product, how it works, the lack of mess,the nominal space it takes up in a cupboard, it's washing ability and how quickly my order arrived, though I may like a stronger fragrance, I can't fault it at all.I may be trying other versions purely for fragrance purposes but I can already highly recommend The Green Company to anyoneDate of experience: September 21, 2023",5
thegreencompany.online,customer,4 reviews,GB,"May 16, 2023","The bee's kneesLove the laundry detergent sheets - such an amazing product. Zero plastic, minimal storage space required and superb cleaning resultsAs for the beeswax food wraps - just wow, so much better than plastic! And all delivered quicklyDate of experience: May 02, 2023",5
thegreencompany.online,SM,10 reviews,GB,"Aug 5, 2023","The beeswax wraps are the bestI can now minimise on plastic containers and create more space for other things in my cupboard, they wash easily and they don't smell. The most important thing for me is the fact that they wrap tight enough to prevent spillage! Brilliant idea and now I've tried and tested I'll be purchasing more!Date of experience: July 21, 2023",5
thegreencompany.online,Anne-Marie Graham,15 reviews,GB,"Aug 15, 2023","Happy customerI ordered the fresh linen detergent sheets. Happy with ease of ordering and delivery. I've been using them for a few weeks now, and find half a sheet is usually enough for a standard load. I use a full sheet for big loads like bedding and towels. The scent is lovely and they clean my laundry effectively with no residue, so no extra rinse needed. Having tried both, I've discovered that I still like to use my Ecover fabric conditioner. Packaging is fab. No plastic, no waste and reasonably priced. I've already recommended to friends as the product is great and the company ethical. Win win as far as I'm concerned.Date of experience: August 15, 2023",5
thegreencompany.online,Paula,11 reviews,GB,"Feb 26, 2024","Laundry detergent sheets are excellent! I have been using the laundry detergent sheets for over a month now, and have been really impressed by how well they clean. Not only that, they are very reasonably priced. I shall definitely be buying again 👍Date of experience: February 26, 2024",5
thegreencompany.online,Wadz,21 reviews,GB,"Jul 31, 2023","Try these sheets - you won’t regret itRecently received our ‘washing sheets’ from the Green Company. They are excellent and leave a light lavender smell on your clothes; especially the towels.These sheets would be great to take on holiday to wash your smalls 😉. They would take up no room in your case, would not spill out like powder or potentially burst like capsules.Date of experience: July 31, 2023",5
thegreencompany.online,Mrs frances mary Hallmann,37 reviews,GB,"May 27, 2023","Excellent productI have been using the detergent sheets for over a year. I love the fact that I'm no longer using and discarding large plastic bottles, just the concentrated detergent. My washing comes out clean and fresh, without the intense artificial smell of most detergents, which I dislike. The cardboard envelopes of detergent sheets are so easy to store, are so much lighter and take up a fraction of the space of bottled detergent. Delivery is always prompt and the product arrives in plastic free packaging.Date of experience: May 27, 2023",5
thegreencompany.online,Katie Robinson,6 reviews,GB,"May 22, 2023","Good for usI bought these to reduce our plastic consumption. I like that these come in cardboard and can be posted through the letterbox.The scent is minimal (I got lavender scent) but this is fine for us as I add extra scent with essential oils. I’ve washed my daughter’s clothes with this and she’s had no reaction to the detergent. I recommend for ease of use (no liquid spills or residue left from plastic pods on a low heat wash) and simplicity.Date of experience: May 22, 2023",5
thegreencompany.online,Dawn Goodwillie,17 reviews,GB,"Aug 23, 2023","These laundry detergent sheets are…These laundry detergent sheets are fantastic. I first came across them when I received a free sample and now I’m never buying pods/ powder again. They are environmentally friendly and they are very reasonably priced as wellDate of experience: August 01, 2023",5
thegreencompany.online,Terry,134 reviews,GB,"Jul 31, 2023","Fragrance free laundry sheetsFragrance free laundry sheets - wasn’t sure how well these would work but they are brilliant. Washing just smells clean without any artificial fragrances making me itch! I have used them on my son’s dirty work clothes that come out just as clean as they used to with a washing powder. Will definitely keep using.Date of experience: July 31, 2023",5
thegreencompany.online,Kim ,1.6K reviews,GB,"Aug 27, 2023","Very good productI was sceptical on how good these laundry sheets would be but wanted to use something without all the chemicals. The day they arrived I spilt Beetroot down a white top and left it until the next day to wash believing I had ruined it, but no every bit of the stain came out with no trace left! Definitely worth the purchase.Date of experience: August 07, 2023",5
thegreencompany.online,Helen Morris,16 reviews,GB,"Oct 9, 2023","Fantastic eco friendly clothsAnother lovely purchase from The Green Company. I was so happy with my eco friendly washing sheets I decided to try the cellulose cloths. They are absolutely brilliant! Absorbent, easy to wash and dry, and eco friendly too. They also look nice! Delivery was quick and ordering from the Green Company was simple.Date of experience: July 03, 2023",5
thegreencompany.online,Holly Lasseter Designs,4.4K reviews,GB,"Sep 4, 2023","environmentally friendly productsI think using the kind of products that this company produce is the way to go. Their environmentally friendly products are no more expensive than any others if you choose carefully, I find they work just as well and involve NO PLASTIC - what’s not to like?!Date of experience: September 04, 2023",5
thegreencompany.online,Joan,6 reviews,GB,"Oct 17, 2023","Customer Service …I have been buying from this company for some time now and packages have always been delivered on time and as described.  The washing sheets get everything clean and smell really fresh without being overpowering.  I had a problem when trying to order no - plastic hair ties. My subscription was due and the company got in touch to see if I still wanted the ties.  They sorted out the issue and my ties arrived with the subscription.  Their customer service team really excel.Date of experience: October 04, 2023",5
thegreencompany.online,sally russell,3 reviews,GB,"Mar 1, 2023","Brilliant service and productsI tried the laundry sheets in the lavender fragrance and I am amazed how well they work. My washing comes out clean and smells lovely without being overly scented. It is so soft and requires less ironing even without the use of fabric conditioner. The delivery was really quick and I have set up a subscription which works out even cheaper.Date of experience: January 27, 2023",5
thegreencompany.online,kay ,8 reviews,GB,"Jul 12, 2023","Love the laundry sheets.                   Love the laundry sheets- very kind to…Love the laundry sheets- very kind to my sensitive skin and economic too as I can wash a lot of different fabrics together . Will definitely be buying more. Also plan to try out their other products as I support their anti plastic stance.Date of experience: July 10, 2023",5
thegreencompany.online,Kristina Abadie,1 review,FR,"Jul 18, 2023","Great for travelingThe sheets are a great invention. I ordered them for traveling as they take up no space and I am so happy I did so. The clothes were clean and soft when washed at 40 degrees. My son will be taking them next in Interrail as it means not having to buy a complete pack or using some washing powder which leaves your clothes like cardboard. The order came through really quickly in a very thin cardboard envelope. Definitely recommend.Date of experience: July 13, 2023",5
thegreencompany.online,EJ,9 reviews,GB,"Updated Mar 6, 2023","Excellent! ECO LAUNDRY DETERGENT SHEETSI'm really impressed.  After positive recommendation for detergent sheets on Radio 4's Sliced Bread I tried them.  They wash well and save so much packaging - so much better for the planet.  I'll be buying more.  Efficient delivery too.Date of experience: March 01, 2023",5
thegreencompany.online,Sarah Cunningham,8 reviews,GB,"Jul 10, 2023","Fantastic product, highly recommend.Fantastic product, so simple to use and cleans perfectly.  Only one, or if you're like me and like multiple scents, packet in your laundry area rather than lots of bottles.  Thus saving space.  I feel it works out a similar amount to what I would've spent on bottles, but it's environmentally friendly.  Smells wonderful. Soft, clean clothes. Gets posted to me monthly so one less thing to carry in my shopping. Customer service team friendly and helpful.  What's not to love. Wish I had discovered them sooner.Date of experience: June 01, 2023",5
thegreencompany.online,Shaun Jeffery,5 reviews,GB,"Feb 27, 2023","Cleanest greenest laundry detergentI've been using Eco Laundry Detergent Sheets from The Green Company for around four months now.  I was originally intrigued but sceptical, so thought the best way was to try it for myself.The attraction was a laundry product with no waste, no plastic, a subscription model and 100% recyclable packaging. And, as a bonus, it takes up much less room in the cupboard than all those plastic boxes other brands use.The results are, in my opinion, that it cleans just as well as any of the big brand products but with significantly less environmental impact.This is now the only laundry product we use.Date of experience: October 27, 2022",5
thegreencompany.online,Vicky Y,23 reviews,GB,"Mar 8, 2023","Worthy spendingI bought the product after reading reviews for eco detergent sheets.the pack seemed a bit pricy but it contains many sheets so it made the most reasonable one.I tried 3 different this kind but one of them was not thick enough, another was not really eco and another was too expensive.the scent is nice and the sheets are easy to handle and thick enough to cover average laundry.Date of experience: March 01, 2023",5
thegreencompany.online,Janet Mason,15 reviews,GB,"Aug 15, 2023","Good service and great productPleasantly surprised by the linen fresh laundry sheets.  I bought these to save on weight for our epic motorhome trip. They wash as well as, if not better than, my usual laundry product. The temperature of the wash was 30°. The clothes are also fine without fabric conditioner, which also saves space and weight in the van.  They were delivered quickly as well.  I would definitely recommend these sheets and this company.Date of experience: August 02, 2023",5
thegreencompany.online,Barbara,8 reviews,GB,"May 15, 2023","Brilliant laundry sheetsAfter having tried a different laundry sheet brand I wanted one that ticked more boxes for the environment. I love these laundry sheets I purchased from The Green Company - so much I've now signed up for a subscription. I use one sheet per load, and my family's clothes are clean and smell fresh, not overpoweringly so, but a subtle scent; I use the lavender sheets. They are easy to store and take up next to no space. I also use the cleaning spray tab and it works brilliantly - and I love the whole concept of no more plastic bottles or having to go across town to get a refill. Super convenient and great products:-)Date of experience: May 15, 2023",5
thegreencompany.online,Heidi,3 reviews,GB,"Mar 28, 2023","Fabulous wraps, sheets, pads & cloths!Fabulous products received from The Green Company, I’m now a convert to the Beeswax Wraps, Laundry Sheets, Make-up Pads and Dishcloths. This has been an easy way to make some environmental improvements in our home, all great quality and fit for purpose - result! We will continue to buy from The Green Comany and the customer service is excellent too! 👏👏👏Date of experience: March 28, 2023",5
thegreencompany.online,Lesley ,25 reviews,GB,"Aug 28, 2023","I ordered the free trial for laundry…I ordered the free trial for laundry sheets from The Green Company and was so impressed with them I ordered the 32 washes package. I was sceptical when I first used them but was surprised at how clean and fresh my laundry was. Another bonus was they take hardly any space to store and the packaging is recyclable.Date of experience: August 28, 2023",5
thegreencompany.online,Leila Baker,27 reviews,GB,"Jun 5, 2023","Got free trial of green company…Got free trial of green company detergent sheets, really amazed at how I’ve never heard of this product before- amazing space and environment savers! Will be buying only them  from now on.Date of experience: June 05, 2023",5
thegreencompany.online,Claire,6 reviews,GB,"Feb 15, 2023","Love The Green CompanyLove The Green Company!  I was having reactions to harsh detergents and perfumes. I decided to try the green company laundry detergent sheets and not only do they clean well and smell fresh, they make complete eco sense. Can’t recommend enough. You’ll never look back!Date of experience: February 04, 2023",5
thegreencompany.online,Sally Hirst,7 reviews,GB,"Aug 22, 2023","Grand customer service and product.Clear communication from the start.With a husband who does not like the smell of fabric conditioner the unscented laundry sheets are a godsend.Lovely products and very well presented I can not recommended highly enough.Thank you.Date of experience: August 15, 2023",5
thegreencompany.online,Michele,11 reviews,GB,"Sep 14, 2023","The Green Company is very professional and helpfulThe Green Company is very professional and extremely helpful. They sent me a sample of Eco Laundry Detergent sheets to try, initially. I was very impressed and ordered more which came promptly and were packaged in a very environmentally friendly way. I am super impressed with this company and highly recommend them.Date of experience: September 01, 2023",5
thegreencompany.online,Mrs Hayward,6 reviews,GB,"Sep 11, 2023","Absolutely lovelyAbsolutely lovely, this product has exceeded my expectations, it smells amazing and is great on the clothes, washes fabulously and even after a quite a few days in the drawer, still smells lovey!! I’m definitely a fan! It being great for the environment too is a total win!! Love love love it!!Date of experience: September 11, 2023",5
thegreencompany.online,Estefania H,21 reviews,GB,"Nov 14, 2023","These sheets changed my domestic life…These sheets changed my domestic life and I've already recommended them to friends and family. I was looking for an eco-conscious, carbon-neutral option for cleaning as I was sick of detergent spilling everywhere, sick of those pods and sick of mess and waste and am just over dealing with so much plastic. With these sheets I can see how much I have left and available and I only use what I need. They smell super fresh, take up zero space in my storage, come in a sleek envelope or unfussy beautiful box (great packaging), and are perfect for sensitive skin. I've already bought my mum a few boxes bc I know everyone's looking to streamline their laundry days. I am so happy I've discovered this brand - I will shout it from the rooftops haha - sustainable, easy to use, smell great, and you can go for a non-scented option if essential oils are too much. I will never go back to washing liquid again! I am travelling this weekend and already put a few in my suitcase.Date of experience: November 14, 2023",5
thegreencompany.online,Linda Mcintyre,14 reviews,GB,"May 21, 2023","Great companyGreat company. Detergent sheets are brilliant. My daughter decided to try them on my recommendation and is equally pleased. Having a subscription makes it so much easier too. It means you don’t have to be forever ordering more and waiting for them to arrive. Will be looking to purchase more from this company as I have been very impressed. Also the make up remover pads are very good too.Date of experience: May 21, 2023",5
thegreencompany.online,Barbara P,7 reviews,GB,"Feb 9, 2024","The washing sheets actually workworkThe washing sheets actually work, and well too!  One sheet cleans a normal load.  Smell is light but pleasant.  Price and convenience excellent.Date of experience: February 08, 2024",5
thegreencompany.online,Michelle Jompan,1.6K reviews,GB,"Jan 1, 2024","Fresh linen sheetsAbsolutely amazing products here. I absolutely love the fresh linen sheets for the washing machine and my clothes smell amazing for days afterwards. I buy them every 2 months ❤️❤️👌Date of experience: December 22, 2023",5
thegreencompany.online,Antonio Alfei,16 reviews,GB,"May 16, 2023","Great product, laundry sheetsI received my first full order about 3 weeks ago, for the laundry sheets 32 pack, my wife absolutely loves them.She was very sceptical at first as she was a more traditional user of washing powder, but after using these sheets she has been completely hooked, they are great value for money and no bulky packaging and more importantly completely plastic free, so great for the environment, so what’s not to like.As a result I have decided to subscribe to a delivery every month for 32 sheets, which again is flexible  to suit our needs, and can be paused or stopped at any time.Ps we tried a sampler before the full purchase and that convinced us.Date of experience: April 25, 2023",5
thegreencompany.online,kate jupp,4.4K reviews,GB,"Aug 24, 2023","Exceptional product and excellent serviceThe subscription service for the laundry sheets is a game changer. The flexible subscription to meet any change in need means we always have what we need. Being notified of the scheduled order and  date means adjustments can be made in time for next delivery. The lavender laundry sheets clean clothes beautifully, leaving them soft and fresh. Copes well with very dirty (farm) and sports washing and delicates. Too resealable strong paper envelopes holds enough sheets for our family of 4 for 3 months. None of the usual storage problems associated with bulk buying and arrives with usual mail so no delivery stress. Mess free, no plastic and flexible dosage for different load size or heavy soiling- simply tear a sheet in half or use two!I wasn't sure initially as I take pride in my laundry and in keeping clothes looking good for the long term. I am delighted with the results, the service and value. I absolutely recommend this product and will be sticking with our subscription. Fantastic for university students too.Date of experience: August 24, 2023",5
thegreencompany.online,Glassy Witch,8 reviews,GB,"Apr 3, 2023","Brilliant company - well worth checking outBrilliant company to deal with, really responsive and helpful.I bought the laundry detergent sheets from them, which are absolutely fantastic bot just for cleaning and leavinv your laundry smelling pretty great, but also in not causing any reactions in any of my lot, who usually complain immediately of any changes to detergents.I won't deny I was a little cautious at first, as I am with any new-to-me website, but their responses were quick and helpful, putting me at much more ease. Delivery was prompt.Date of experience: March 15, 2023",5
thegreencompany.online,Christine,3 reviews,GB,"Aug 5, 2023","Not very impressedI sent for the free sample Lavender Laundry Detergent Sheets and received them quickly. I excitedly popped one sheet in the washing machine with a few items as described hoping for a good result.  I was wrong as it was no different to Bold for instance.  Really really disappointed 😞.  I thought beforehand I would see how much it would cost to get them every month  £14.95 for 64 washes!! or slightly less for 32. No way I can buy a good quality laundry Detergent for much much less. Not impressed at all.Date of experience: August 05, 2023",1
thegreencompany.online,Louise Adams,4 reviews,MC,"Mar 31, 2023","Excellent laundry leavesExcellent laundry leaves. Beautifully wrapped and everything ECO friendly. Clothes smell and feel clean and soft. I didn’t use laundry conditioner either as it really isn’t needed…. so another saving! No more plastics for me!Date of experience: March 20, 2023",5
thegreencompany.online,Shirley I,11 reviews,GB,"Jul 1, 2023","Fabulous productFabulous productI am a new convert to detergent sheets, they work just as well as the detergent I’ve used for years, they take up a fraction of the space, actually work out cheaper AND they’re environmentally friendly! Love them!Date of experience: June 23, 2023",5
thegreencompany.online,Thelma Walker,24 reviews,GB,"Jul 5, 2023","Eco products - no plasticI have been using the Laundry detergent sheets for a while now and besides cutting down on my use of plastics I find them great so I was very keen to try the Beeswax wraps.The Beeswax are very easy to use and cleaning them very easy to make their available for another use. This certainly helps to cut down on the amount of cling film that I use.I have also tried the Eco cleaning tablets and find these very effective and I will certainly be using these again.All the products are packaged in cardboard packaging so while cutting down significantly on the use of plastic, they come in easy storable packets.I would strongly recommend trying these products and helping to cut down on the use of plasticsDate of experience: July 03, 2023",5
thegreencompany.online,Jo Gale,2 reviews,GB,"Aug 1, 2023","Versatile tabletsOrdered the cleaning tablets , these tablets are easy too use by just dissolving in water and they are ready too use on any of my surfaces in my kitchen especially my chopping board as they leave no residue or disinfectant after taste and again I have no large packaging too get rid of another great idea from the Green Company and not that expensive . ThanksDate of experience: August 01, 2023",5
thegreencompany.online,Liz W,1 review,IE,"Jul 23, 2023","Excellent product and excellent to deal…Excellent product and excellent to deal with, I was ordering from Ireland so sometimes there can be a delay in receiving the product but no problem here and very quick replies from the email I sent. I ordered their laundry sheets and I would highly recommend themDate of experience: July 23, 2023",5
thegreencompany.online,Consumer,22 reviews,GB,"Nov 20, 2023","What’s there not to love?!The laundry detergent sheets are eco, work well, delivered in 100% recyclable packaging and take up very little space.  I just wish I had seen the light earlier!!Date of experience: November 06, 2023",5
thegreencompany.online,Chloe,17 reviews,GB,"Sep 3, 2023","So pleased that I've found a way to…So pleased that I've found a way to remove the chemicals from my laundry! Especially as I have a little one. I was hesitant and not sure if it would work on tough family life stains! But they're amazing, they do the job and they also take up such little space in my cupboard now too! Really pleased and wouldn't go back to shop bought detergent now!Date of experience: September 03, 2023",5
thegreencompany.online,Rachel,2 reviews,GB,"Jun 21, 2023","The Green Company laundry sheetsI've been using their sheets for about 2 months now and am very pleased with them. They are very compact and take up next to no space in the cupboard. But more than that, I am so pleased with the results they give. My washing is clean, fresh and soft: I've stopped using conditioner now, and there is only a slight difference. I am also pleased that they are a natural product, therefore better for our skin, and the environment. Wins all round!Date of experience: June 21, 2023",5
thegreencompany.online,Bargain loving mum,58 reviews,GB,"Jun 13, 2023","Lovely company to deal withLovely company to deal with, great eco products, prompt service, small business which feels good to support. Great laundry sheets. I’ll be re-ordering and going on a subscription for them - impressed.Date of experience: June 13, 2023",5
thegreencompany.online,Fidelma Davies,8 reviews,GB,"Mar 13, 2023","Great product!I heard about laundry sheets on a bbc4 radio programme and thought I would give them a go...and they are great. Chose this particular product after doing some online research. They do everything you need and expect from a laundry product, and I don't need to use a softener either. So it's good for the environment, good space saver and value for money.Date of experience: February 20, 2023",5
thegreencompany.online,Alison O'Shaughnessy,5 reviews,GB,"Mar 25, 2023","I love these make up remover pads!I love these make up remover pads! I have always used face cloths which take up space in the washing machine and time to dry. And disposable wipes for travelling which isn’t great. I use, pop in the string bag, bung in the machine and hang up the bag to dry. They dry quickly and I love the efficiency. I like the gentle side for eyes and the slightly rougher side for exfoliating. Would never go back!Date of experience: March 25, 2023",5
thegreencompany.online,Chloe,25 reviews,GB,"Nov 22, 2023","Love this company!I love this company! I was looking for non toxic laundry detergent and came across the green company. I noticed that they had a trial which I thought was amazing as I didn't want to go and waste money on products that potentially don't work. I was pleasantly surprised at how effective the sheets were. I didn't expect the washing to actually be cleaned properly and smell nice too! I use the lavender sheets and there's a lovely subtle smell to them. I love how they come in such a small eco friendly box and on subscription so I don't need to worry about figuring out when I need more. I also tried the cleaning tabs and I'm so happy with these too, they smell great and work just as well as any other all purpose cleaner. I use it all around the house and feel better knowing that I'm not spraying chemicals everywhere anymore. Delivery is quick, prices are fair and customer service is fab. I will be sticking with this company for my household essentials! I would recommend to anyone looking to go eco-friendly and reduce toxins in their home. :)Date of experience: November 22, 2023",5
thegreencompany.online,MJ,2 reviews,GB,"Aug 11, 2023","Great products and excellent serviceGreat products and excellent service. I love these products, the laundry sheets are incredible. So decided to try the cleaning spray tablets and cellulose dish cloths. They are great. The cleaning spray works well and has a lovely light fragrance. I'm hooked.Date of experience: August 08, 2023",5
thegreencompany.online,Nicola,1 review,US,"Sep 30, 2023","Green Company laundry sheets are perfect for travellersAs a frequent traveller the Green Company fragrance-free laundry sheets are incredibly practical. It's not always easy to find fragrance free detergent when travelling, nor is it easy to lug the liquid stuff around, but these laundry sheets are practically weightless. Perfect for travellers!Date of experience: September 30, 2023",5
thegreencompany.online,SueR,9 reviews,GB,"Jul 7, 2023","Prompt delivery and excellent quality…Prompt delivery and excellent quality product and customer service. My clothes are left clean and with a lovely light scent. I've not found it necessary to use a fabric conditioner with the sheets.Date of experience: July 07, 2023",5
thegreencompany.online,CustomerKatherine Forster,4 reviews,GB,"Sep 8, 2023","A Happy ConvertThe Laundry Detergent Sheets tick all my boxes, they wash as well as any other brand I have had over the years, smell lovely, take up hardly any space and NO plastic, heavy bottle! I have ordered them several times and am a very happy convert.They are also good value.Date of experience: September 08, 2023",5
thegreencompany.online,Carolyn Partrick,9 reviews,GB,"Updated Jun 7, 2023","Love their laundry sheets!Have tried the laundry sheets and am very impressed! 1. My washing is super clean 2. It smells lovely (fresh linen) 3. The sheets arrive in a recycled brown paper envelope… meaning I don’t buy, store or use giant plastic bottles! Win, win, win!!Date of experience: June 06, 2023",5
thegreencompany.online,Helen Mckirdy,18 reviews,GB,"Dec 18, 2023","Laundry sheets.Removes ground in dirt at low temperatures and a quick 20 minute cycle. We have 2 large breed dogs that love paddling through muddy puddles. The bath sheets used to clean them get very dirty, but these laundry sheets leave them good as new. An amazing product. I would highly recommend.Date of experience: December 01, 2023",5
thegreencompany.online,Gillian,1.6K reviews,GB,"Jul 27, 2023","The website is easy to use sheets eco and work.The website is easy to use. Have been converted to Laundry Sheets, chose the Lavender and they are super. Clean as well as any of the other detergents which come in large plastic bottles which then have to be recycled. Have just subscribed to a monthly delivery which seems to be totally flexible. 1 sheet is good for each wash. That took some getting use to! It worksDate of experience: July 27, 2023",5
thegreencompany.online,Anne Forster,16 reviews,GB,"Jul 13, 2023","Good ethos and productSo far I have bought laundry sheets from this company, which are excellent. Delivery was fast and efficient with recyclable packaging. I will definitely use them again.Date of experience: July 13, 2023",5
thegreencompany.online,Stella O'Dell,4.4K reviews,GB,"Sep 8, 2023","Great Stuff!Great product from the Green company! I took the laundry sheets with me on holiday! So light and so affective! It’s often hard to buy non bio laundry wash abroad so was so grateful to find this very simple but very affective product online.Worth a try! You might be as pleasantly surprised as I was.Date of experience: September 08, 2023",5
thegreencompany.online,Lola,59 reviews,GB,"Apr 5, 2023","Great little sheetsWorking towards a greener enviroment.  So happy I have found this company, so easy to deal with and their detergent sheets work really well, I shall be using from now on.Date of experience: April 05, 2023",5
thegreencompany.online,Mrs Frances Woolgar,10 reviews,GB,"Apr 10, 2023","Ideal product.Ideal product.I had been looking for a replacement for my laundry detergent that would be green & suit my needs. This item is no mess, no fuss & I have just signed up for a subscription for it.Thoroughly recommend it.Date of experience: March 11, 2023",5
thegreencompany.online,,1 review,,,,
thegreencompany.online,,6 reviews,,,,
thegreencompany.online,,7 reviews,,,,
thegreencompany.online,,12 reviews,,,,
thegreencompany.online,,1 review,,,,
thegreencompany.online,,4 reviews,,,,
thegreencompany.online,,4 reviews,,,,
thegreencompany.online,,24 reviews,,,,
thegreencompany.online,,5 reviews,,,,
thegreencompany.online,,69 reviews,,,,
thegreencompany.online,,20 reviews,,,,
thegreencompany.online,,9 reviews,,,,
thegreencompany.online,,3 reviews,,,,
thegreencompany.online,,49 reviews,,,,
thegreencompany.online,,17 reviews,,,,
thegreencompany.online,,27 reviews,,,,
thegreencompany.online,,17 reviews,,,,
thegreencompany.online,,39 reviews,,,,
ecoleafproducts.co.uk,Jolene Scott-Martin,1.5K reviews,GB,"Apr 17, 2024","Great products, great prices and great customer serviceGreat products, great prices and great customer service. I ordered plates and cutlery for a party but forgot to change the order to express delivery so they would arrive in time. I got in touch with customer service who were really quick to respond, and they kindly upgraded the postage for me. Will absolutely use them in future for any event. Highly recommended. Date of experience: April 16, 2024",5
ecoleafproducts.co.uk,Peter at Duckshed,9 reviews,GB,"Apr 14, 2024","Great value and good customer serviceGreat value and good customer service. We had an issue with courier service not finding our address. Spoke with eco leaf products team and they swiftly resolved the issue by contacting dpd directly on my behalf. Very responsive to calls and emails. Re the disposable bamboo plates - our team loved it and they look so much better than bagasse or paper plates. Best part is the plates are 100% compostable and biodegradable which sits nicely with our ethos at duckshed.Date of experience: April 13, 2024",5
ecoleafproducts.co.uk,Jeannine,1K reviews,GB,"Apr 19, 2024","Excellent speedy serviceExcellent speedy service, excellent plates bowls and serving platters. I will definitely order again. Excellent value for money. Issue was very rapidly resolved by Purvak,  a credit to the company Date of experience: April 17, 2024",5
